id,no_serie,no_factura,fecha,nombre_del_cliente,NIT,direccion,cantidad,productos,precio,descuento,envio,total
562,20203,56163586,2022-04-24,Mrs. Anita Pierce,5633152031,2378 Amanda Canyon Suite 773 Harrellmouth  PR 36152,5:3,Smartphone:Muñeca,940.43:47.38,479.7665929460633,9.79,4374.313407053936
563,43191,31860318,2020-11-28,Tina Gray,5498955457,3734 Timothy Springs Apt. 607 Timothyborough  ME 30298,1:1,Sierra:Patines,102.97:237.45,23.11945547342995,23.12,340.42054452657
564,47383,57760939,2019-12-24,Karen Barrera,8480652594,22205 Thompson Burgs New Kathyfurt  TN 88531,2:4,Fertilizante:Jeans,231.17:210.0,96.41131306318665,5.21,1211.1386869368132
565,44604,74503445,2019-08-18,Christopher Evans Jr.,1282208390,7991 Walker Station Suite 388 New Ernest  CT 57245,6:10,Fertilizante:Llave inglesa,231.17:799.56,266.81894064765316,17.52,9133.321059352345
566,86835,36509926,2019-06-30,Brett Richardson,9397528627,99644 Walker Oval Lake Victorton  MD 02496,6:8,Jeans:Llave inglesa,210.0:799.56,91.00052437005533,13.9,7579.379475629944
567,22079,14314867,2021-02-12,April Smith,4165375812,40223 Spencer Keys Suite 415 Hillshire  MT 91121,7:7,Guantes de boxeo:Vestido,19.46:530.67,377.05260331075226,20.28,3494.1373966892475
568,85165,36711795,2019-07-13,Victor Miller,8328460363,452 Perez Trail Lake Jessicaburgh  AL 86202,1:7,Vino:Sofá,740.9:313.68,231.8116021023686,23.06,2727.908397897632
569,74817,15470526,2022-06-02,Ariana Johnson,1915662356,689 Jeffrey Rue Apt. 673 North James  PW 30495,2:5,Novela:Chaqueta,951.49:941.34,281.55255304749767,18.93,6347.057446952503
570,27089,70051028,2019-12-17,James Griffin,4993977814,56963 Michael Heights Apt. 281 Barkerhaven  FL 16386,10:2,Fruta:Fertilizante,186.35:231.17,128.87336913647513,10.71,2207.676630863525
571,61259,11718954,2023-04-01,Nicholas Nichols,3375421871,17773 Erica Station East Linda  NM 41292,5:4,Juego de mesa:Perfume,111.05:215.05,140.05242396408175,12.23,1287.6275760359183
572,97644,94301161,2020-09-25,John Jones,8513647048,319 Dawn Throughway Apt. 334 West Cherylstad  NV 94789,7:10,Jeans:Cremas para la piel,210.0:236.27,176.03842525907456,7.03,3663.6915747409257
573,86619,97993561,2020-10-31,Andrea Padilla,4653276061,0802 Escobar Meadow Frankside  IL 53701,4:10,Guantes de boxeo:Fertilizante,19.46:231.17,82.390962149976,21.44,2328.589037850024
574,25914,56353491,2021-06-03,Victor Kramer,8145547998,01561 Brown Avenue Suite 336 Edwardsberg  VT 82677,4:8,Semillas:Cremas para la piel,529.28:236.27,49.71709307240953,12.95,3970.51290692759
575,56675,12486692,2021-10-11,Jill Collier,4920462849,9662 Heather Valleys Apt. 542 West Sherrybury  MH 37416,5:9,Smartphone:Maceta,940.43:889.4,226.33956121466082,15.05,12495.460438785338
576,28776,89736289,2020-09-08,Shelly White,5341464630,19740 Ross Roads Suite 473 South Dawn  ID 58994,10:9,Tablet:Destornillador,397.13:443.45,407.01729187783616,10.44,7565.772708122164
577,72401,55930412,2019-11-03,Jessica Gibbs,9370073822,7536 Cunningham Circles Apt. 467 Brianport  IL 43650,9:3,Muñeca:Chocolate,47.38:959.59,25.277227039350162,10.66,3290.5727729606497
578,42581,96324663,2021-06-22,Dawn Young,5258962695,04772 Ferguson Crossing Apt. 689 South Erin  NC 60760,9:7,Destornillador:Sofá,443.45:313.68,334.9470747726728,8.81,5860.672925227327
579,64906,17941873,2023-06-29,Amanda Gutierrez,3319466975,585 Wesley Ports Allenborough  PW 80383,5:4,Biografía:Raqueta de tenis,613.3:62.59,70.16509016672816,15.77,3262.464909833272
580,10526,79234819,2022-03-22,Nathan Wilson,2180922572,160 Ibarra Alley East Katherine  PR 06662,1:3,Chaqueta:Llave inglesa,941.34:799.56,65.83351680070602,16.85,3291.036483199294
581,66088,92165565,2024-01-13,Alicia Andrews,5914365342,7007 Mcknight Shore Apt. 925 Allisonberg  AS 14733,6:3,Rompecabezas:Pan,222.97:921.1,243.4027864811443,12.57,3870.287213518856
582,70864,73244394,2021-09-06,Katherine Harris,3289085456,8572 Terri Cove Apt. 285 Lake Joseph  MI 40110,5:6,Silla:Pelota,227.02:167.61,165.28165635378417,12.44,1987.918343646216
583,22517,64376589,2020-05-26,Stephanie Santiago,8600524217,3000 Paul Villages Catherineview  OH 91434,3:5,Patines:Martillo,237.45:315.09,193.15101887376775,10.95,2105.5989811262316
584,19259,26967825,2019-09-04,Jennifer Burton,7161171109,90129 Jerry Brooks East Andrea  UT 25237,8:9,Cámara:Raqueta de tenis,565.53:62.59,247.48394478169564,7.14,4847.206055218305
585,72249,17246699,2021-06-16,Kristina Mccullough,4859108232,PSC 2494  Box 2722 APO AP 16866,6:3,Herramientas de jardinería:Mesa de comedor,571.18:444.93,338.98952903981785,10.17,4433.050470960182
586,59607,85372519,2020-09-29,Elizabeth Lee,8455206148,021 Amy Canyon Lake Jessicaport  DE 97034,6:9,Estantería:Balón de fútbol,636.43:498.7,10.802537556331172,24.74,8320.817462443669
587,63767,42086563,2019-11-04,Mark Wallace,4111057949,0075 Brian Manors South Christopher  CT 88271,4:6,Novela:Balón de fútbol,951.49:498.7,426.33949672716597,5.63,6377.450503272834
588,24982,89373113,2021-11-30,Michael Schmidt,9792040026,335 Mahoney Fall Apt. 421 Jamesburgh  CT 97543,3:2,Guantes de boxeo:Maquillaje,19.46:497.45,49.64951038343409,23.37,1027.0004896165658
589,39139,40359229,2020-12-22,Kristina Thompson,9070177281,PSC 8079  Box 5745 APO AA 14295,4:1,Esmalte de uñas:Mesa de comedor,189.38:444.93,40.476461261286026,19.4,1181.3735387387142
590,75513,48770555,2019-10-26,Gloria Byrd,6701639060,347 Mccann Squares Port Danielside  CO 85960,7:5,Chocolate:Biografía,959.59:613.3,798.251432894788,24.71,9010.088567105213
591,71427,61165785,2019-12-26,Dale Santana,9805310373,9386 Stuart Vista Suite 160 Kellertown  AR 14003,5:8,Pan:Coche de juguete,921.1:421.82,430.5896622923186,20.48,7569.950337707681
592,92870,30272507,2024-03-07,Deanna Carr,8348930231,4261 Derrick Springs Andreaborough  PA 54519,8:4,Estantería:Regadera,636.43:805.3,5.596892259145215,15.21,8322.253107740853
593,26257,31190115,2023-11-18,Hannah Miles,6118756416,8668 Price Knolls Susanburgh  PR 77397,1:7,Diccionario:Escritorio,956.02:912.26,34.127077763487925,23.91,7331.622922236512
594,60918,63975792,2023-04-11,Linda Gonzalez,3987462692,08391 James Mews South Jennifer  MN 51950,6:9,Chocolate:Equipo de natación,959.59:540.42,495.31592834671824,21.45,10147.454071653283
595,42495,69862915,2023-05-08,Pamela Mills,8994399340,10312 Knight Port South Amy  AZ 65794,5:2,Fertilizante:Sierra,231.17:102.97,32.92052548441524,6.28,1335.1494745155846
596,14103,99985589,2019-06-04,Christina Andrews,2602242943,23850 Dudley Groves Lake Michaelfurt  TN 86657,10:2,Semillas:Patines,529.28:237.45,33.443515532202454,18.9,5753.156484467796
597,37404,95800644,2023-12-01,Jose Smith,8510393471,2355 James Isle Suite 192 Davidberg  LA 12724,7:6,Balón de fútbol:Poesía,498.7:640.7,539.6880792322944,17.9,6813.3119207677055
598,28876,84987814,2021-12-24,Jason Reyes,8439422061,PSC 7460  Box 9043 APO AE 15869,10:9,Diccionario:Semillas,956.02:529.28,235.5043104287265,15.86,14104.075689571275
599,46574,59521118,2020-01-30,Jamie Summers,5558110533,09163 Martinez Islands Suite 907 Adamville  RI 75157,5:8,Fruta:Champú,186.35:104.26,130.79098173223687,12.51,1647.5490182677631
600,71244,77821797,2021-11-03,Ian Rivera,5789945393,1261 Peterson Mills Perezstad  OH 19289,4:3,Fruta:Vestido,186.35:530.67,68.31253477880833,6.05,2275.147465221192
601,17425,23890536,2023-06-21,Yvette Smith,1648672524,87520 Emily Views Diamondhaven  OH 13428,6:6,Novela:Pan,951.49:921.1,60.22875167383695,6.06,11181.371248326164
602,85406,45214835,2019-06-28,Aaron Adams,8617494818,2905 Anderson Cliff Apt. 730 Ashleychester  MI 12322,8:1,Queso:Novela,721.62:951.49,138.00126454738862,24.4,6610.8487354526105
603,77784,72511773,2021-07-19,Gary Powers,8634223727,724 Samuel Village Apt. 263 Williamston  NY 01844,6:1,Sierra:Camiseta,102.97:543.61,75.52706834906668,21.58,1107.482931650933
604,35163,68507664,2024-02-08,Jamie Barnes,8205252646,90342 Aaron View Suite 922 Kristitown  FL 82510,2:9,Queso:Patines,721.62:237.45,155.40184757400058,23.68,3448.5681524259994
605,97557,87106218,2023-09-27,Melinda Graves,4943824619,3813 Laura Drives Suite 566 East Victoriatown  DC 12666,4:8,Regadera:Semillas,805.3:529.28,188.58432982243318,10.65,7277.505670177566
606,35959,35992350,2023-04-13,Caitlyn Odonnell,7646202031,971 Day Alley Brandonfort  PR 65795,1:2,Diccionario:Laptop,956.02:364.26,23.497289530562334,6.68,1667.7227104694377
607,92966,42904563,2021-06-24,Michael Smith,7304180737,59648 Tim Via Lake Michael  GU 48897,2:10,Smartwatch:Tablet,208.54:397.13,258.77298523914664,12.89,4142.497014760854
608,71517,18967195,2021-06-05,Kayla Hernandez,2703506341,144 Jeremy Island Suite 034 Coxton  WI 02904,3:2,Fruta:Fruta,186.35:186.35,70.47194687957618,13.94,875.2180531204239
609,80777,93211087,2023-10-09,William Delgado,6720872298,733 Alejandra Square South Melissamouth  WV 77924,2:6,Sofá:Equipo de natación,313.68:540.42,80.01848060128886,12.67,3802.5315193987108
610,23490,27789586,2024-04-11,Alexandria Martinez,3570596640,349 Amy Plain Suite 828 Hannahside  VI 57385,10:9,Maceta:Cremas para la piel,889.4:236.27,1099.9941399539487,8.59,9929.025860046051
611,52842,43383917,2023-12-25,Mr. Gregory Welch,2053414163,14561 Gray Highway South Ericborough  MD 77060,3:6,Semillas:Estantería,529.28:636.43,300.93460032676546,21.95,5127.435399673234
612,87663,49609794,2021-06-08,Katelyn Shields,7808297243,USCGC Bell FPO AE 80967,3:9,Balón de fútbol:Martillo,498.7:315.09,375.14285474749676,11.96,3968.7271452525033
613,98934,97756588,2019-11-08,Jared Thompson,1198649947,PSC 0591  Box 9440 APO AA 03201,6:10,Perfume:Camiseta,215.05:543.61,410.04631776039184,16.55,6332.903682239609
614,32307,95466752,2020-03-19,Amy Cohen,3866098689,8563 Wu Green Apt. 905 Rossberg  KY 52074,9:5,Balón de fútbol:Herramientas de jardinería,498.7:571.18,347.81130218212525,24.84,7021.2286978178745
615,57881,24356612,2021-07-26,Kristina Jones,6394913714,1335 Price Rapids Suite 942 New Sara  WI 98725,2:8,Poesía:Sofá,640.7:313.68,226.6801842334366,6.75,3570.9098157665635
616,14851,34879147,2021-11-28,Mrs. Melissa Anderson,1899903375,15247 Kenneth Spurs Paigebury  TX 90726,6:2,Herramientas de jardinería:Guía de viaje,571.18:369.8,358.73747825480143,24.13,3832.072521745199
617,19025,58403220,2020-05-14,Evelyn Wise,1559370657,3544 Jones Station Apt. 679 Victoriatown  AS 37091,5:4,Pelota:Poesía,167.61:640.7,153.9722990665447,19.42,3266.297700933456
618,35855,26169150,2023-05-25,Nathan Fritz,4166473122,32623 Reynolds Glens Apt. 575 Morganfort  WY 58650,8:3,Novela:Regadera,951.49:805.3,963.8813124899232,12.6,9076.538687510078
619,37987,79279959,2022-06-10,Mitchell Davis,2254542658,4348 Mcintosh Cliff Apt. 041 Estradaborough  NH 30360,5:4,Escritorio:Silla,912.26:227.02,527.5364309090479,23.0,4964.843569090952
620,86471,24731727,2021-04-07,Sydney Moore,3503025259,42513 Meredith Groves Apt. 800 Bautistaport  NE 47921,3:2,Chocolate:Vestido,959.59:530.67,379.4978461087348,8.93,3569.5421538912647
621,17242,85706993,2021-08-05,Nicole Rhodes,1296857407,699 Andrew Rapid Suite 837 Phillipfort  AK 22934,6:4,Martillo:Perfume,315.09:215.05,167.5519527130057,19.07,2602.258047286994
622,52227,20577888,2020-10-08,William Crosby,4210239052,Unit 4735 Box 6587 DPO AA 49160,10:4,Patines:Sierra,237.45:102.97,33.54287699168842,21.92,2774.7571230083117
623,15387,49009091,2020-02-10,Michael Quinn,3428797928,5380 Caroline Expressway Apt. 975 Port Andrew  ME 82303,10:9,Queso:Cámara,721.62:565.53,80.43095971392174,5.78,12231.319040286078
624,26232,99972087,2019-07-21,Julia Hahn,4860617721,878 Wallace Harbors Apt. 233 Moodytown  MD 41051,2:4,Pelota:Escritorio,167.61:912.26,377.70361147325406,14.4,3620.956388526746
625,75945,11390692,2020-02-15,David Greer,9003447845,73817 Julia Mission Apt. 353 Paulside  CO 77004,9:1,Cámara:Smartphone,565.53:940.43,506.2620862830163,11.03,5534.967913716983
626,29732,41216078,2023-11-01,Timothy Snyder,3184382396,938 Stark Glens New Jessica  MI 65198,6:10,Zapatos:Herramientas de jardinería,903.91:571.18,172.27493312371553,8.65,10971.635066876283
627,91004,22242706,2023-11-27,Paul Weber,5802759545,010 Christian Canyon West David  ID 38650,10:2,Smartphone:Champú,940.43:104.26,418.321048157298,23.99,9218.4889518427
628,37727,66812796,2020-08-30,Thomas Diaz,8733582819,95328 Jones Prairie East Cynthia  KY 68015,6:5,Raqueta de tenis:Maquillaje,62.59:497.45,55.51169295364419,8.67,2815.9483070463557
629,51091,23512352,2020-03-27,Sherri Kline DDS,3155012417,4504 Arthur Parkways Apt. 007 Perezberg  PR 51510,2:8,Guía de viaje:Sierra,369.8:102.97,31.97984283150624,17.23,1548.610157168494
630,58591,97037725,2024-04-03,Todd Brown,4500648607,06157 Davis Freeway Apt. 025 West David  VA 12799,2:1,Sofá:Escritorio,313.68:912.26,145.65908829186102,20.22,1414.1809117081389
631,63519,99654817,2023-05-26,Daniel Rodriguez MD,2696819763,32539 Chapman Harbors Suite 416 Angelaberg  NV 35857,5:10,Pelota:Martillo,167.61:315.09,369.7895126600863,8.22,3627.3804873399135
632,39782,64060748,2023-10-02,Brandon Reeves,1526748911,47026 Makayla Forest Nathanland  WY 71014,1:10,Silla:Queso,227.02:721.62,0.979520941540306,6.15,7448.390479058459
633,60701,75790305,2022-07-10,Tammy Walker,8607209292,7861 Castillo Radial Courtneymouth  NC 45100,10:9,Coche de juguete:Herramientas de jardinería,421.82:571.18,520.68549910317,18.46,8856.594500896828
634,48833,12957115,2022-07-15,George Martin,7765821523,05247 Gabriela Mews Apt. 122 South Cynthiahaven  OR 21097,4:10,Vino:Sofá,740.9:313.68,368.8774365922958,8.61,5740.132563407704
635,75826,36308052,2019-04-21,Michael Jackson,5201489191,24509 Bailey Forge North James  DE 81952,7:5,Equipo de natación:Vino,540.42:740.9,263.72979661524636,23.42,7247.130203384753
636,80858,48813414,2023-04-09,Leslie Mathis,4794623875,4031 Hardy Station Brandyport  AR 06235,9:2,Esmalte de uñas:Champú,189.38:104.26,174.83450046961096,12.5,1750.6054995303891
637,38835,53190037,2019-04-14,Angel Hughes,7138407000,826 Smith Island Apt. 853 Port Briana  MT 41551,9:2,Pelota:Chaqueta,167.61:941.34,128.37925097717417,19.11,3281.900749022826
638,10711,48203728,2021-08-12,James Reyes,5448253325,366 Mcmahon Crossing Paulfurt  MH 95609,6:10,Martillo:Camiseta,315.09:543.61,570.5644250175021,17.14,6773.215574982499
639,84727,53760042,2021-06-15,Noah Ellis,3364726140,405 Jesse Locks South Debra  NH 70892,1:6,Guía de viaje:Camiseta,369.8:543.61,33.32839755129323,19.74,3617.8716024487067
640,30069,95071727,2019-06-03,Debra Harris,7386728813,6523 Brooks Cliffs Apt. 483 Hudsonberg  AR 11127,4:3,Sofá:Sierra,313.68:102.97,127.29584294348425,14.8,1451.1341570565157
641,92636,89434239,2019-10-26,Samuel Sanchez,9351194759,1900 Gloria Rest Marshstad  AK 37246,1:7,Destornillador:Smartphone,443.45:940.43,291.12700044133385,17.06,6752.392999558666
642,19399,83935993,2021-05-07,Dorothy Castillo,2827496352,93862 Julie Ferry Danielfurt  IL 19564,2:2,Diccionario:Jeans,956.02:210.0,85.80911392937308,24.24,2270.470886070627
643,86364,80014487,2023-04-29,Bradley Jones,4696436732,7543 Michelle Plains Suite 511 Teresachester  DC 12823,4:6,Juego de mesa:Smartphone,111.05:940.43,237.84993508731185,16.99,5865.920064912688
644,51439,30340377,2022-04-27,Jeffrey Arroyo,9746999997,700 Walker Heights Suite 062 Graceberg  MA 34035,6:1,Muñeca:Mesa de comedor,47.38:444.93,27.70012247104363,9.49,710.9998775289564
645,17382,67466295,2021-02-28,Stephanie Chavez,6041884435,4611 Wheeler Isle Suite 389 Bellmouth  OK 20678,5:6,Equipo de natación:Vestido,540.42:530.67,551.4759262506744,18.85,5353.494073749325
646,62159,77630914,2023-07-03,Kimberly Bruce,8317917998,44840 Gross Land Suite 573 Sullivanmouth  DC 92328,2:2,Patines:Estantería,237.45:636.43,21.419462474161328,18.33,1744.6705375258384
647,40562,21381889,2024-03-25,Brandy Herman,9326179389,62712 Tiffany Pike Suite 073 Williamville  ID 57603,3:10,Chocolate:Vino,959.59:740.9,376.5385328660765,23.13,9934.361467133924
648,43204,76939060,2023-07-11,Kristine Massey,3088046908,026 Amanda Plaza Lake Johnberg  DC 47839,5:4,Equipo de natación:Herramientas de jardinería,540.42:571.18,251.41382644269044,22.42,4757.82617355731
649,68761,35198758,2019-08-29,Rebecca Morales,8365871449,56748 Beck Spring Lake Michael  ME 95832,4:2,Martillo:Sofá,315.09:313.68,29.826670753352655,14.75,1872.6433292466472
650,39637,69660125,2023-03-22,Paul Higgins,9930491045,3170 Mckenzie Camp Apt. 096 Smithfort  CO 32155,6:9,Jeans:Esmalte de uñas,210.0:189.38,211.7068783908615,23.9,2776.6131216091385
651,46114,62173050,2020-11-14,Jessica Williams,2236545618,77561 Flowers Freeway East Michaelbury  KY 60432,8:1,Queso:Perfume,721.62:215.05,51.88885842845346,10.85,5946.971141571547
652,46026,60357080,2024-02-04,Jessica Ellis,8189419461,4321 Stacy Mountains Cynthiastad  VA 19688,1:9,Tablet:Martillo,397.13:315.09,70.70884745772227,22.56,3184.791152542278
653,70742,81249140,2020-08-06,Vanessa Wyatt,4676895517,Unit 1632 Box 4732 DPO AE 66453,4:6,Raqueta de tenis:Silla,62.59:227.02,12.003651342796239,7.22,1607.6963486572038
654,89575,47738465,2023-08-06,Karen Alvarez,2538444158,133 Mcdonald Forest Port Tinashire  WA 49513,7:3,Mesa de comedor:Champú,444.93:104.26,191.66249957759862,14.34,3249.967500422402
655,34709,20374008,2019-04-19,William Stewart,2560114430,172 Scott Ferry Apt. 872 North Peter  DE 99261,4:2,Jeans:Equipo de natación,210.0:540.42,39.323580935604056,22.43,1903.946419064396
656,61059,41688965,2024-02-22,Tammy White,1783366299,1847 Cowan Port Myersville  NH 32398,9:5,Guantes de boxeo:Chocolate,19.46:959.59,52.269025063612695,18.36,4939.180974936387
657,42970,40024330,2021-11-11,Krista Patel,3082694962,911 Atkins Lake Apt. 092 South John  VA 47824,10:6,Raqueta de tenis:Coche de juguete,62.59:421.82,62.551660709633,9.96,3104.2283392903673
658,42192,98577004,2021-07-20,Bradley Snyder,2750807964,5990 Williams Forge Apt. 428 West Mikeport  AL 31008,5:4,Smartwatch:Biografía,208.54:613.3,304.25278436410395,19.8,3211.447215635896
659,19939,80202756,2020-02-04,Paul James,7607160979,74374 Valentine Avenue Apt. 961 Martinezstad  NJ 68317,9:7,Balón de fútbol:Muñeca,498.7:47.38,150.66500091403233,9.36,4678.654999085968
660,73565,95204459,2020-01-22,Erika Jackson,7494669295,2791 Mary Dam Suite 284 South Robertfurt  NE 41375,4:3,Fruta:Maceta,186.35:889.4,57.70494761320275,10.46,3366.355052386797
661,76972,30177874,2020-12-12,Aaron Garcia,2788302918,5115 Taylor Path Michelleside  IL 02152,7:2,Pan:Coche de juguete,921.1:421.82,476.20153549792155,20.28,6835.418464502079
662,40056,83933509,2022-12-16,James Hoover,9601244046,472 Angela Cape Suite 901 East Charlesmouth  WA 50215,4:5,Maquillaje:Martillo,497.45:315.09,138.27114847644725,20.82,3447.798851523553
663,66069,57263866,2021-10-15,Barbara Foley,3504361011,634 Andrew Court North Samanthafurt  KY 38635,1:5,Semillas:Laptop,529.28:364.26,94.82512160260619,17.22,2272.9748783973937
664,48037,42265318,2021-09-30,Timothy Sullivan,9654206565,Unit 4217 Box 7265 DPO AE 76707,5:10,Chaqueta:Equipo de natación,941.34:540.42,961.3200903649109,17.59,9167.16990963509
665,29988,35539669,2020-05-17,Jeffrey Sullivan,3251762200,84585 Brown Coves North Daniel  MS 34312,7:8,Escritorio:Muñeca,912.26:47.38,155.2270299458843,12.84,6622.472970054116
666,33062,56280778,2023-02-12,Emily Gibson,8270553372,752 Margaret Creek Apt. 161 Michellestad  IN 33631,4:10,Chocolate:Biografía,959.59:613.3,631.0342924395027,22.49,9362.815707560498
667,39245,48646963,2022-07-01,Susan Burns,8121098563,Unit 0434 Box 0802 DPO AP 19964,5:8,Champú:Destornillador,104.26:443.45,249.34197738589512,11.09,3830.6480226141052
668,19766,28677938,2023-07-03,Nathan Taylor,4843902040,9203 Kathleen Centers Apt. 560 North Sherryfurt  WY 75002,7:5,Chocolate:Cámara,959.59:565.53,738.2539178395785,23.23,8829.75608216042
669,79656,87634139,2023-05-10,Taylor Martin,6563668220,9233 Allen Ramp Williamshire  MS 75264,2:5,Zapatos:Guantes de boxeo,903.91:19.46,25.19997297273224,5.41,1885.3300270272678
670,84775,80116985,2021-02-23,Tammy Smith,7538801045,36164 Katherine Valleys Suite 180 Lake Kevin  KY 06939,9:4,Coche de juguete:Balón de fútbol,421.82:498.7,500.86983732440996,13.42,5303.730162675591
671,83364,32291534,2020-08-24,Kimberly Fletcher,7530374108,12935 Richard Gardens Suite 028 Alvarezland  FL 20789,6:1,Vestido:Guantes de boxeo,530.67:19.46,202.2396117762589,12.16,3013.4003882237407
672,79193,85801465,2022-10-19,George Carlson,6838125511,83004 Michael Springs Hoodview  VI 87302,9:3,Guía de viaje:Patines,369.8:237.45,144.7216822219979,8.81,3904.638317778002
673,13008,82244503,2022-01-17,Richard Phelps,6087886436,765 Burnett Rue Navarroshire  NH 14713,8:10,Equipo de natación:Perfume,540.42:215.05,419.89291448744984,15.78,6069.747085512549
674,29993,76251329,2024-02-21,Elizabeth Warner,9220557930,77655 Torres Locks Apt. 887 Chasechester  CT 87882,10:9,Raqueta de tenis:Cámara,62.59:565.53,243.59945990073746,7.63,5479.700540099263
675,99474,78551878,2021-11-27,Alan Bennett,7303914370,4382 Velasquez Extension East Michael  MN 01216,9:6,Maceta:Balón de fútbol,889.4:498.7,39.11414111202935,20.88,10978.565858887969
676,46018,28264516,2019-05-01,Jason Gutierrez,4230457033,510 Suarez Isle Suite 412 North Angela  MH 44182,4:3,Chaqueta:Champú,941.34:104.26,160.3907455482758,20.87,3938.6192544517244
677,24835,77206765,2019-06-24,Kathleen Henderson,3467505936,4318 Curtis Burg Lynchberg  PA 88146,9:2,Maquillaje:Estantería,497.45:636.43,79.63669802052425,5.96,5676.233301979476
678,61377,47283770,2022-04-18,Lance Jones,5285702606,42881 Michele View West Samanthamouth  AK 63401,4:3,Chaqueta:Camiseta,941.34:543.61,24.12787522911691,16.65,5388.712124770883
679,89698,12675491,2022-08-02,Thomas Mitchell,8492022264,8150 Jay Circles Suite 115 Bensonborough  MS 14025,10:2,Camiseta:Raqueta de tenis,543.61:62.59,308.2522921543371,18.63,5271.657707845664
680,40815,62498225,2021-05-11,Shane Christian,8171376602,3614 Jones Trafficway South Tinaton  NE 39840,8:2,Diccionario:Silla,956.02:227.02,76.50340287039359,19.72,8045.416597129606
681,45884,26505550,2020-03-21,Lance Carter,6895501870,PSC 8606  Box 8203 APO AP 26513,2:7,Tablet:Vino,397.13:740.9,162.7632173607373,20.17,5837.966782639263
682,24309,68028559,2023-07-20,Sara Anderson,5479217714,418 Fuller Ville Jacksonport  NH 45475,9:7,Champú:Champú,104.26:104.26,153.08083432778062,5.52,1520.5991656722194
683,24400,51815387,2024-03-24,Kyle Murphy,2334148796,PSC 1707  Box 1022 APO AP 11379,2:7,Biografía:Sierra,613.3:102.97,59.59257698684077,20.9,1908.697423013159
684,77379,79228994,2022-06-21,Jacqueline Parker,5347418017,32062 Karen Pine Tateton  DE 03997,3:2,Raqueta de tenis:Laptop,62.59:364.26,31.88837144192654,11.89,896.2916285580734
685,18366,95399466,2023-01-24,Nathan Shah,3898302510,25153 Mcdowell Mount Port Jessica  PR 36432,1:8,Fertilizante:Champú,231.17:104.26,17.942962198538172,23.15,1070.4570378014619
686,48558,56854486,2023-03-02,Isabella Kim,7622032014,7181 Hansen Motorway Suite 098 Greenview  AS 30221,6:7,Vestido:Regadera,530.67:805.3,146.76526398495872,13.41,8687.76473601504
687,23565,99992833,2020-09-21,Mary Shaw,5615721958,5813 Gloria Ramp Apt. 435 Curryberg  AR 45684,8:7,Semillas:Guantes de boxeo,529.28:19.46,158.82239875491564,12.98,4224.617601245084
688,78936,79457606,2022-10-20,Margaret Diaz,8195399972,050 Arellano Inlet Suite 523 Carlyland  WY 42577,4:7,Rompecabezas:Chocolate,222.97:959.59,110.88489747510232,6.77,7504.895102524898
689,81477,60440462,2019-09-19,Marc Adams,2219202686,46911 Jones Vista Apt. 805 South Deniseview  CA 55425,5:5,Smartwatch:Juego de mesa,208.54:111.05,35.05692395799811,11.37,1574.2630760420018
690,62078,32599586,2021-10-27,Angela Mayo,7414812620,4216 Andrew Greens Faithbury  GA 57431,1:3,Silla:Guía de viaje,227.02:369.8,41.861637387112296,12.95,1307.5083626128878
691,61087,24439364,2022-05-22,Jennifer Gamble,3322886715,93523 Brent Loaf Apt. 892 West Kelly  ME 49868,7:10,Rompecabezas:Cremas para la piel,222.97:236.27,301.9188488309398,24.85,3646.4211511690605
692,53535,91634541,2021-09-15,Rachel Nichols,4962181306,0977 Williams Streets Jessicastad  HI 70152,10:7,Equipo de natación:Esmalte de uñas,540.42:189.38,382.4444627322846,12.49,6359.905537267715
693,61868,34454625,2019-11-25,Connor Love,8136033582,4079 Ross Stravenue Suite 077 Tylermouth  VI 70205,5:1,Vestido:Taladro,530.67:284.01,152.03181155581467,13.68,2799.0081884441847
694,38215,46954291,2020-09-09,Teresa Jones,2136651466,049 Susan Mountains Williamstown  NY 18939,8:5,Zapatos:Estantería,903.91:636.43,103.7435065863977,14.9,10324.586493413603
695,49327,93301960,2021-05-07,Justin Griffin,3158306930,2529 Ricardo Place Suite 286 Lake Thomasberg  IN 75797,7:8,Juego de mesa:Balón de fútbol,111.05:498.7,301.7083070780389,18.22,4483.461692921961
696,59631,61829465,2020-04-14,Brian Hanna,3267546951,USS Sullivan FPO AE 18344,2:8,Coche de juguete:Llave inglesa,421.82:799.56,240.0316108073525,22.54,7022.628389192648
697,83670,99107919,2020-01-31,Tiffany Bell,2568093470,373 Stacey Club Apt. 193 Castroland  CA 31901,8:2,Maquillaje:Patines,497.45:237.45,225.56539019681802,16.57,4245.504609803182
698,79388,18398893,2020-09-09,Nathaniel Campbell,3078487120,PSC 6157  Box 1760 APO AA 91121,2:8,Vino:Muñeca,740.9:47.38,130.54952260634775,6.28,1736.570477393652
699,30266,83078909,2020-08-23,Joshua Mcdonald,1201920607,96703 Martinez Crescent Suite 444 South Bradleyport  HI 68896,1:2,Jeans:Esmalte de uñas,210.0:189.38,39.87447822686072,12.13,561.0155217731393
700,49390,74374873,2020-04-21,Michael Herrera,9438212075,298 Taylor Groves Suite 009 Phillipfort  MH 16549,5:6,Raqueta de tenis:Patines,62.59:237.45,50.67906961970949,21.76,1708.7309303802904
